id,text,category
352,How's the exchange rate looking right now?,exchange_rate
8528,How do I know if my top up worked?,top_up_failed
1536,What are the steps I need to do if I have a stolen card?,lost_or_stolen_card
5569,I noticed my transfer was declined.,declined_transfer
1475,Has there been any activity on my card today?,lost_or_stolen_card
9106,Are there any charges for topping up a US-issued card?,top_up_by_card_charge
3584,There is a payment in the app I did not make,card_payment_not_recognised
6718,How long does transfer from the US take?,transfer_timing
7498,Why does it say my transfer failed?,failed_transfer
9090,Are there any charges for using a bank card to top up,top_up_by_card_charge
9646,why top up is not working even if I got my American Express in Apple Bay?,apple_pay_or_google_pay
2054,"If I need to do a quick transfer from China, how long should I expect the transfer to take?",transfer_timing
1463,How do I start an exchange between GBP and AUD?,exchange_via_app
646,Could you explain why my top-up has gone through yet?,pending_top_up
2225,There was an extra charge when I made a transfer.,transfer_fee_charged
2954,"Will you accept my credit card, it my only one.",supported_cards_and_currencies
9730,Google Pay Top up isn't working,apple_pay_or_google_pay
64,Can I reactivate my lost card that I found this morning in my jacket pocket?,card_linking
1294,"No transactions are being accepted, what's wrong with my card?",card_not_working
1735,What should I do if I exceed my PIN tries?,pin_blocked
2854,Would like to use my card and need to activate it first.  Can you help me do this?,activate_my_card
4987,My withdrawal from the ATM was cancelled.,declined_cash_withdrawal
1861,"I double checked that I have the correct account details , they're right for sure. Transfer is still pending since forever. What should be done now?",pending_transfer
9316,How can I make my card ready to use?,activate_my_card
9117,Are there charges for using a bank card to top up,top_up_by_card_charge
1825,Do you receive SWIFT transfers?,top_up_by_bank_transfer_charge
1323,What is the process for using my credit card to transfer money?,topping_up_by_card
2056,How long do i have to wait for a transfer to reach my account?,transfer_timing
7759,Do I need to verify the top-up?,verify_top_up
4303,show me how to top up,topping_up_by_card
2127,I would like to change my card PIN.,change_pin
315,What's the U.S. Delivery time?,card_delivery_estimate
5696,I am missing a refund amount on my account.,Refund_not_showing_up
6212,I would like to terminate my account.,terminate_account
1226,"I tried verifying my ID, but it won't let me.",unable_to_verify_identity
5030,Why am I not able to withdraw cash from this ATM?,declined_cash_withdrawal
2325,Is there any amount in which I would get cut off from topping up?,top_up_limits
1348,Are my friends able to add funds to my account?,topping_up_by_card
1930,The atm won't give my card back!,card_swallowed
2690,I transferred some money but I think it has gotten lost somewhere.,balance_not_updated_after_bank_transfer
8389,Is there a disposable virtual card?,get_disposable_virtual_card
1371,What do I do to exchange currency?,exchange_via_app
5395,How do I get a refund for something I bought?,request_refund
64,I haven't gotten my new card.,card_arrival
9197,Activate my card,activate_my_card
2615,Is there a place to check for fee for payments? I feel like I'm getting charged too much at times.,card_payment_fee_charged
5082,How come the ATM won't give me my money?,declined_cash_withdrawal
2184,Explain why I can't do a transfer to a beneficiary.,beneficiary_not_allowed
1125,My address has changed.,edit_personal_details
5686,"I requested a refund from a merchant a while ago, and upon repeatedly checking my statement, the merchant has yet to refund me my money.  I don't know what's going on, or why the money is getting into my account--could you please help?",Refund_not_showing_up
3582,i disagree with a charge,card_payment_not_recognised
8131,Do I get an actual card?,order_physical_card
2919,Can I use any card and currency?,supported_cards_and_currencies
4287,Is it possible for friends to top up my account?,topping_up_by_card
6882,Is it possible that my card payment was reverted?,reverted_card_payment?
5563,"Why did my transfer not work, it says it was declined?",declined_transfer
3265,"Hello. I tried doing a topup and I thought it worked, but now the money is no longer in my account. Can you explain?",top_up_reverted
755,Is there a maximum i can top up?,top_up_limits
4611,what are the locations i can withdraw money,atm_support
2683,Why didn't my balance change after I transferred some money?,balance_not_updated_after_bank_transfer
6790,"I need help to resolve mix up on my card payment. My account shows the money was taken out and then put back in the account. Then I received a message from the seller, It said that they did not get my payment.",reverted_card_payment?
897,What are the fiat currencies used?,fiat_currency_support
4341,Can I have more disposable cards?,disposable_card_limits
1964,I didn't buy this twice,transaction_charged_twice
640,"new customer and filling gas today, it's not working, the thing shows pending half an hour!",pending_top_up
7614,I would like to transfer money from my checking account to my savings account.,transfer_into_account
4042,"Help, I don't know what the PIN is to my card?",get_physical_card
7227,Could you inform me as to why I have been charged a higher fee for doing banking abroad.,transfer_fee_charged
736,Tell me if there are any top-up limits?,top_up_limits
9873,what documents do i need to verify who i am,verify_my_identity
258,"I found the card that I thought I lost, and I would like to reactivate it.",card_linking
1241,I know there's an auto-top option but I can not locate it when I look?,automatic_top_up
3942,What am i missing to verify my id?,unable_to_verify_identity
2403,How can I get additional cards?,getting_spare_card
7414,"I have obtained the salary in GBP, will it need to be configured?",receiving_money
5268,Can you tell me what i steps i should take since my card was stolen?,lost_or_stolen_phone
3233,top up cancellation,top_up_reverted
2904,Why did I get charged a fee when I tried to obtain cash?,cash_withdrawal_charge
8363,I think the exchange rate for the cash I withdrew wasn't correct.,wrong_exchange_rate_for_cash_withdrawal
3330,i need help. I updated my balance with a check yesterday and Im not seeing it. Can you look at my account to see what went wrong?,balance_not_updated_after_cheque_or_cash_deposit
4077,can i go into my app to find my pin,get_physical_card
496,the exchange rate is wrong from something I got in another country,card_payment_wrong_exchange_rate
432,Can I exchange between GBP and USD on the app?,exchange_via_app
8143,I need a physical card.  What are the fees?,order_physical_card
7674,Can you help me transfer funds from another bank account to this account?,transfer_into_account
8255,I did not get the right exchange rate while getting my cash out.,wrong_exchange_rate_for_cash_withdrawal
4491,"Someone is making transactions on my account, I think they took my card information.",compromised_card
3754,How do I change my name?,edit_personal_details
7000,Please tell me how to change my pin.,change_pin
5553,Tell me why my transfer is declined.,declined_transfer
